JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
2876,59,4,7/2/2023,Checkout,Drop-off,NULL
2877,99,12,9/9/2023,checkout,Drop-off,NULL
2878,26,16,7/23/2025,ProductPage,View,260
2879,94,10,6/10/2024,Homepage,View,125
2880,80,16,2/4/2023,ProductPage,View,278
2881,32,5,6/9/2024,Homepage,View,117
2882,63,14,3/15/2023,Checkout,Drop-off,NULL
2883,20,19,10/3/2024,Homepage,Click,105
2884,85,9,4/26/2023,ProductPage,Click,78
2885,52,9,8/3/2023,productpage,Click,273
2886,71,4,3/13/2025,Checkout,Purchase,165
2887,84,15,10/29/2024,ProductPage,View,176
2888,71,14,3/10/2024,Checkout,Drop-off,NULL
2889,59,4,3/17/2023,Homepage,View,230
2890,28,10,1/31/2023,ProductPage,View,256
2891,99,19,11/22/2025,ProductPage,View,38
2892,35,1,9/27/2025,Checkout,Drop-off,NULL
2893,100,9,2/22/2023,homepage,View,278
2894,28,17,2/22/2023,Checkout,Drop-off,NULL
2895,78,5,5/1/2025,Homepage,View,72
2896,87,15,5/4/2023,Homepage,View,91
2897,75,13,2/14/2023,Homepage,View,242
2898,74,9,12/9/2023,Homepage,Click,212
2899,38,13,5/3/2023,ProductPage,Click,100
2900,28,10,1/19/2024,Homepage,Click,63
2901,53,8,8/8/2024,Checkout,Purchase,135
2902,86,1,4/7/2024,Homepage,View,45
2903,69,7,11/27/2023,ProductPage,View,149
2904,48,5,3/10/2023,Checkout,Drop-off,NULL
2905,18,1,3/12/2023,Checkout,Drop-off,NULL
2906,91,1,1/5/2023,Homepage,View,292
2907,59,11,6/15/2023,Homepage,View,255
2908,87,11,9/30/2024,Checkout,Drop-off,NULL
2909,28,3,9/21/2025,Homepage,View,290
2910,91,3,2/17/2024,ProductPage,View,100
2911,43,15,6/24/2023,Homepage,View,77
2912,64,19,3/8/2024,Checkout,Drop-off,NULL
2913,35,10,8/22/2023,Homepage,Click,89
2914,79,1,3/28/2025,Homepage,View,33
2915,75,15,1/24/2023,Checkout,Drop-off,NULL
2916,42,6,12/1/2023,ProductPage,View,241
2917,93,2,10/11/2023,Checkout,Drop-off,NULL
2918,44,4,2/14/2023,Homepage,View,289
2919,50,20,10/16/2023,homepage,Click,273
2920,83,17,8/15/2025,Homepage,View,281
2921,55,4,12/28/2023,ProductPage,View,37
2922,62,11,6/26/2025,ProductPage,View,130
2923,28,15,9/11/2023,ProductPage,View,186
2924,51,3,8/2/2025,Homepage,Click,185
2925,24,8,11/12/2023,productpage,Click,244
2926,57,18,1/20/2024,ProductPage,Click,124
2927,81,12,12/28/2024,Homepage,Click,289
2928,52,15,7/21/2024,Homepage,View,262
2929,30,8,5/21/2025,homepage,Click,14
2930,37,4,12/6/2023,ProductPage,Click,177
2931,22,7,11/26/2025,ProductPage,Click,209
2932,22,19,10/4/2024,Homepage,Click,181
2933,79,2,6/21/2025,Checkout,Purchase,131
2934,40,11,7/31/2024,productpage,View,145
2935,99,3,4/5/2023,Homepage,Click,82
2936,68,18,6/23/2025,ProductPage,Drop-off,NULL
2937,89,4,9/30/2023,Homepage,Click,131
2938,24,18,6/12/2024,Checkout,Purchase,255
2939,6,9,1/20/2024,ProductPage,View,249
2940,77,1,8/6/2023,Homepage,Click,201
2941,69,5,5/21/2024,Homepage,Click,230
2942,74,7,3/19/2023,Checkout,Purchase,296
2943,72,16,10/6/2023,Homepage,View,264
2944,87,8,2/10/2025,Homepage,Click,79
2945,50,17,12/29/2024,ProductPage,Click,144
2946,43,7,3/22/2024,ProductPage,Click,228
2947,68,10,11/2/2023,Homepage,View,43
2948,47,7,2/16/2024,Homepage,Click,149
2949,55,11,1/22/2023,checkout,Purchase,194
2950,28,8,9/16/2023,Homepage,Click,278
2951,54,11,5/7/2024,ProductPage,Click,101
2952,77,19,8/10/2023,Homepage,View,110
2953,69,8,11/14/2023,Checkout,Drop-off,NULL
2954,54,15,4/17/2023,Checkout,Drop-off,NULL
2955,10,3,5/11/2023,Homepage,Click,267
2956,77,18,11/11/2025,Homepage,View,263
2957,83,2,4/3/2025,Homepage,View,214
2958,24,4,9/12/2024,Homepage,View,234
2959,98,9,1/26/2023,Checkout,Drop-off,NULL
2960,50,17,9/29/2025,Checkout,Drop-off,NULL
2961,2,1,3/7/2024,Checkout,Drop-off,NULL
2962,9,20,12/26/2024,Checkout,Drop-off,NULL
2963,35,8,2/6/2025,Homepage,Click,58
2964,50,8,11/15/2025,Homepage,View,116
2965,84,10,5/27/2024,Homepage,View,90
2966,84,11,6/22/2025,Checkout,Drop-off,NULL
2967,81,2,4/20/2023,ProductPage,View,120
2968,51,9,5/2/2023,ProductPage,View,209
2969,17,9,10/23/2025,ProductPage,View,295
2970,90,11,8/29/2024,Homepage,Click,36
2971,10,19,5/5/2024,Homepage,View,138
2972,87,12,4/16/2025,ProductPage,View,68
2973,26,15,10/25/2024,ProductPage,View,239
2974,35,19,5/11/2024,ProductPage,View,211
2975,88,11,3/14/2023,Homepage,View,102
2976,52,13,11/7/2025,Homepage,View,41
2977,8,13,6/9/2024,Homepage,Click,284
2978,37,16,7/31/2024,Homepage,Click,279
2979,71,18,11/2/2024,ProductPage,Click,30
2980,76,5,3/9/2024,Homepage,Click,191
2981,10,14,4/10/2024,ProductPage,Click,284
2982,92,16,2/6/2023,checkout,Purchase,86
2983,82,20,12/27/2023,Homepage,Click,209
2984,8,19,12/25/2025,Checkout,Purchase,283
2985,51,14,4/21/2024,Homepage,View,69
2986,77,8,10/27/2024,ProductPage,View,284
2987,71,15,6/23/2024,Homepage,Click,182
2988,46,6,5/17/2023,Checkout,Purchase,43
2989,17,9,6/14/2025,Checkout,Drop-off,NULL
2990,15,12,8/21/2024,Checkout,Drop-off,NULL
2991,22,19,1/19/2025,Homepage,View,193
2992,63,8,9/29/2023,Homepage,View,136
2993,75,16,1/22/2023,ProductPage,View,186
2994,22,8,12/3/2024,Homepage,View,72
2995,9,7,11/12/2025,Homepage,View,83
2996,40,15,4/12/2025,Homepage,View,150
2997,56,18,6/30/2023,Homepage,View,54
2998,60,16,6/28/2023,Homepage,Click,68
2999,63,19,12/4/2023,checkout,Purchase,21
3000,2,12,3/25/2025,Homepage,View,68
3001,78,3,7/17/2025,Homepage,View,66
3002,3,8,3/21/2024,Homepage,View,288
3003,19,16,1/1/2023,ProductPage,View,293
3004,61,18,11/19/2025,Homepage,View,70
3005,30,16,4/9/2025,Homepage,View,150
3006,66,10,7/2/2023,Checkout,Drop-off,NULL
3007,63,17,4/6/2023,ProductPage,View,236
3008,46,17,7/24/2025,Homepage,View,129
3009,58,11,9/4/2024,Homepage,View,73
3010,91,17,1/22/2023,ProductPage,View,228
3011,34,19,12/21/2024,Checkout,Drop-off,NULL
3012,55,5,12/12/2023,Checkout,Drop-off,NULL
3013,60,20,4/9/2025,Checkout,Drop-off,NULL
3014,56,9,5/16/2023,productpage,View,246
3015,83,15,2/28/2025,Homepage,View,64
3016,43,2,4/7/2025,ProductPage,View,279
3017,88,20,12/29/2025,Checkout,Drop-off,NULL
3018,78,13,11/20/2023,ProductPage,View,23
3019,92,6,2/24/2024,ProductPage,View,163
3020,5,15,4/19/2023,Homepage,View,164
3021,19,12,4/24/2025,ProductPage,View,266
3022,68,18,1/31/2025,Homepage,View,120
3023,62,2,4/6/2023,Homepage,Click,20
3024,67,14,11/24/2023,Homepage,Click,242
3025,92,5,8/30/2023,Homepage,View,244
3026,51,20,11/11/2025,ProductPage,View,243
3027,93,19,2/28/2023,Checkout,Drop-off,NULL
3028,52,9,3/25/2023,ProductPage,View,192
3029,88,16,10/21/2025,Homepage,Click,139
3030,32,7,7/12/2025,Homepage,View,203
3031,10,19,7/23/2023,Homepage,View,190
3032,60,3,9/10/2024,Homepage,Click,247
3033,5,6,6/7/2024,ProductPage,Click,31
3034,78,5,8/15/2024,Homepage,Click,277
3035,7,7,4/15/2023,homepage,View,130
3036,32,20,3/19/2023,ProductPage,View,109
3037,8,14,8/21/2024,Checkout,Drop-off,NULL
3038,11,18,6/3/2023,ProductPage,View,157
3039,15,13,6/13/2024,Homepage,Click,98
3040,97,12,3/31/2023,Checkout,Purchase,207
3041,48,13,10/26/2024,ProductPage,View,194
3042,33,15,12/27/2025,Homepage,Click,149
3043,55,3,5/17/2025,ProductPage,Click,247
3044,88,5,3/7/2023,Checkout,Purchase,219
3045,31,15,6/28/2023,homepage,View,72
3046,99,12,1/16/2024,ProductPage,View,262
3047,10,9,11/11/2024,Homepage,Click,227
3048,53,13,9/25/2023,ProductPage,Click,136
3049,49,15,4/17/2023,Checkout,Purchase,283
3050,84,14,9/10/2025,ProductPage,View,206
3051,94,10,4/9/2024,Homepage,Click,147
3052,25,10,12/9/2025,ProductPage,Click,252
3053,33,4,10/5/2023,Homepage,View,34
3054,74,14,10/25/2023,Homepage,View,159
3055,100,4,12/29/2023,ProductPage,View,157
3056,82,5,7/31/2025,Homepage,Click,162
3057,60,1,12/14/2024,Homepage,Click,278
3058,37,20,3/6/2025,ProductPage,Click,44
3059,45,9,5/15/2025,ProductPage,Click,275
3060,22,6,6/21/2023,Checkout,Purchase,105
3061,77,13,8/19/2023,Homepage,View,211
3062,20,16,7/24/2023,Checkout,Drop-off,NULL
3063,58,6,1/12/2024,Homepage,View,56
3064,73,15,10/5/2024,Checkout,Drop-off,NULL
3065,10,5,9/17/2025,Homepage,View,261
3066,63,15,12/30/2025,Homepage,View,144
3067,50,10,3/15/2025,Homepage,View,21
3068,13,12,6/22/2025,Homepage,View,143
3069,92,12,7/26/2025,Homepage,View,145
3070,84,12,4/22/2025,productpage,View,290
3071,16,4,9/25/2023,ProductPage,View,214
3072,73,13,1/18/2023,Checkout,Drop-off,NULL
3073,50,5,5/31/2023,ProductPage,View,216
3074,82,4,5/4/2025,ProductPage,View,214
3075,12,8,7/3/2023,ProductPage,View,287
3076,52,14,7/17/2025,Homepage,Click,152
3077,1,1,3/18/2024,Homepage,View,66
3078,53,10,10/3/2023,Checkout,Drop-off,NULL
3079,45,14,1/26/2023,Homepage,Click,29
3080,3,1,1/8/2023,homepage,View,66
3081,5,2,3/20/2023,Homepage,Click,237
3082,23,1,10/23/2025,Homepage,View,40
3083,44,19,5/11/2023,Checkout,Drop-off,NULL
3084,67,12,2/5/2024,Homepage,View,69
3085,37,5,10/22/2024,ProductPage,View,80
3086,47,1,4/14/2024,Homepage,Click,167
3087,90,11,5/2/2023,Homepage,View,62
3088,24,20,6/21/2025,Homepage,Click,20
3089,62,14,7/23/2023,Homepage,View,263
3090,85,3,12/19/2023,Checkout,Drop-off,NULL
3091,10,7,11/27/2023,Homepage,View,196
3092,98,10,10/27/2023,Homepage,View,203
3093,81,6,12/4/2024,Homepage,View,258
3094,69,12,11/22/2024,ProductPage,View,101
3095,40,8,7/17/2025,Checkout,Drop-off,NULL
3096,24,10,12/19/2025,Checkout,Drop-off,NULL
3097,38,18,7/19/2023,ProductPage,View,138
3098,29,19,9/3/2024,Homepage,View,240
3099,80,15,12/7/2024,ProductPage,View,167
3100,83,14,4/2/2025,Homepage,View,112
3101,21,2,5/16/2024,Homepage,View,236
3102,99,15,6/20/2024,Homepage,Click,222
3103,23,20,7/21/2025,ProductPage,Drop-off,NULL
3104,2,20,4/5/2023,Homepage,View,21
3105,84,12,9/10/2023,homepage,View,209
3106,50,2,7/24/2025,Homepage,Click,258
3107,39,4,5/29/2025,ProductPage,Click,232
3108,4,16,11/5/2024,Homepage,View,132
3109,66,18,8/22/2025,ProductPage,View,208
3110,31,8,10/1/2024,Homepage,Click,286
3111,38,7,8/10/2024,homepage,View,177
3112,85,13,4/26/2023,ProductPage,View,237
3113,93,1,4/1/2025,ProductPage,View,36
3114,100,20,10/10/2024,ProductPage,View,149
3115,89,2,4/4/2025,ProductPage,View,11
3116,32,4,5/21/2023,Checkout,Drop-off,NULL
3117,40,16,1/4/2023,Homepage,Click,183
3118,7,1,11/11/2025,Checkout,Purchase,73
3119,90,16,12/13/2023,Homepage,Click,43
3120,80,8,11/9/2023,Homepage,View,122
3121,42,3,1/19/2023,ProductPage,View,83
3122,93,19,9/4/2024,Checkout,Drop-off,NULL
3123,77,4,3/10/2025,Homepage,View,104
3124,70,20,2/23/2023,Homepage,View,189
3125,64,19,12/4/2025,Checkout,Drop-off,NULL
3126,3,5,6/16/2023,ProductPage,View,132
3127,94,20,1/27/2024,Homepage,Click,39
3128,90,20,8/7/2025,Homepage,Click,205
3129,14,15,8/25/2023,ProductPage,Click,192
3130,12,1,2/5/2023,ProductPage,Drop-off,NULL
3131,65,20,4/4/2023,Checkout,Drop-off,NULL
3132,34,2,11/22/2023,Homepage,Click,45
3133,71,11,12/18/2025,Homepage,Click,265
3134,20,4,12/3/2023,Homepage,Click,91
3135,50,15,1/30/2023,Checkout,Purchase,235
3136,39,15,12/10/2023,Homepage,View,228
3137,39,6,2/14/2023,Homepage,View,67
3138,59,6,4/28/2024,ProductPage,View,59
3139,71,13,8/27/2023,Checkout,Drop-off,NULL
3140,11,20,1/28/2024,Homepage,View,157
3141,2,10,12/27/2024,ProductPage,View,218
3142,97,2,2/13/2023,Homepage,Click,234
3143,38,20,3/23/2025,ProductPage,Click,180
3144,79,11,3/8/2024,Checkout,Purchase,108
3145,53,13,5/15/2023,ProductPage,View,50
3146,83,20,9/29/2023,Homepage,Click,37
3147,14,7,11/11/2024,productpage,Click,125
3148,88,12,7/21/2025,Homepage,Click,63
3149,70,15,6/21/2025,Checkout,Purchase,258
3150,41,1,10/23/2025,Homepage,View,167
3151,79,3,6/22/2024,Homepage,Click,257
3152,86,12,9/6/2025,Homepage,Click,82
3153,43,4,5/3/2023,Homepage,View,176
3154,49,13,12/25/2024,ProductPage,View,121
3155,66,18,3/12/2025,Homepage,View,121
3156,88,8,6/15/2023,ProductPage,View,135
3157,74,10,10/16/2025,Checkout,Drop-off,NULL
3158,23,10,4/25/2025,Checkout,Drop-off,NULL
3159,84,4,11/8/2023,Homepage,View,34
3160,71,15,4/27/2024,Homepage,View,56
3161,78,11,2/15/2025,ProductPage,View,184
3162,92,17,7/4/2025,ProductPage,View,249
3163,11,14,12/5/2024,Checkout,Drop-off,NULL
3164,95,15,3/14/2023,Homepage,View,247
3165,84,14,9/27/2025,Homepage,View,80
3166,45,9,7/26/2024,Homepage,Click,266
3167,62,8,10/6/2024,Homepage,Click,89
3168,84,5,8/8/2025,ProductPage,Click,32
3169,76,15,4/6/2025,Homepage,Click,237
3170,49,3,1/6/2023,Checkout,Purchase,227
3171,37,4,4/23/2025,Homepage,View,124
3172,48,3,5/21/2025,Checkout,Drop-off,NULL
3173,58,5,6/21/2024,Checkout,Drop-off,NULL
3174,1,15,5/1/2023,Homepage,View,239
3175,91,17,1/30/2023,Homepage,Click,198
3176,41,10,10/3/2023,Homepage,View,203
3177,100,19,9/6/2023,ProductPage,View,194
3178,53,15,5/11/2024,ProductPage,View,16
3179,100,12,5/10/2024,Checkout,Drop-off,NULL
3180,78,5,9/21/2023,ProductPage,View,106
3181,97,10,1/23/2023,Homepage,Click,256
3182,48,5,12/2/2023,Homepage,Click,270
3183,14,5,8/9/2025,ProductPage,Click,176
3184,34,19,8/15/2025,Homepage,Click,260
3185,80,8,10/9/2023,ProductPage,Click,291
3186,63,4,5/12/2025,Homepage,Click,180
3187,48,17,5/3/2023,Homepage,Click,153
3188,100,15,5/26/2025,ProductPage,Click,23
3189,43,5,5/2/2024,Homepage,View,253
3190,46,5,9/24/2024,Checkout,Drop-off,NULL
3191,22,16,4/30/2025,Homepage,Click,193
3192,57,19,7/28/2025,Homepage,Click,276
3193,92,16,4/1/2024,Checkout,Purchase,38
3194,93,20,1/7/2024,ProductPage,View,223
3195,86,19,8/5/2024,ProductPage,View,167
3196,28,19,9/2/2025,Homepage,View,124
3197,82,17,3/9/2023,ProductPage,View,233
3198,63,16,7/30/2023,Checkout,Drop-off,NULL
3199,99,4,12/9/2024,Homepage,View,39
3200,69,11,7/23/2024,Homepage,View,123
3201,73,10,7/23/2024,Homepage,View,116
3202,5,6,12/8/2023,ProductPage,View,246
3203,24,9,7/5/2024,Homepage,View,68
3204,64,4,6/30/2025,Homepage,View,54
3205,98,7,9/12/2023,ProductPage,View,145
3206,95,17,4/3/2024,Homepage,View,198
3207,68,9,4/30/2025,ProductPage,View,60
3208,9,12,11/18/2024,Homepage,View,29
3209,27,17,11/23/2024,Checkout,Drop-off,NULL
3210,61,7,1/3/2023,Homepage,View,193
3211,70,14,5/11/2025,Checkout,Drop-off,NULL
3212,100,1,2/28/2025,ProductPage,View,277
3213,23,1,4/13/2025,Homepage,View,250
3214,89,1,3/7/2023,Checkout,Drop-off,NULL
3215,74,14,10/16/2025,ProductPage,View,21
3216,41,17,11/29/2024,ProductPage,View,274
3217,92,2,2/3/2024,Homepage,View,223
3218,97,10,12/10/2024,Homepage,Click,171
3219,12,9,8/15/2024,Homepage,View,169
3220,73,12,3/2/2025,Homepage,Click,69
3221,96,4,6/12/2025,Homepage,Click,59
3222,24,13,4/25/2023,ProductPage,Click,116
3223,57,1,1/20/2023,ProductPage,Drop-off,NULL
3224,65,13,5/12/2025,Homepage,View,188
3225,80,13,8/6/2023,productpage,View,138
3226,79,15,4/27/2023,Checkout,Drop-off,NULL
3227,70,9,11/10/2023,productpage,View,144
3228,63,4,9/15/2023,Checkout,Drop-off,NULL
3229,21,8,11/26/2024,Homepage,Click,197
3230,24,8,3/27/2025,Checkout,Purchase,26
3231,48,2,11/9/2024,Homepage,Click,202
3232,84,9,10/28/2023,Homepage,View,125
3233,69,20,12/19/2023,Homepage,View,277
3234,15,2,6/21/2023,ProductPage,View,13
3235,28,5,11/21/2023,Homepage,View,186
3236,59,4,2/12/2025,ProductPage,View,157
3237,92,12,1/27/2023,ProductPage,View,17
3238,89,18,12/25/2024,Checkout,Drop-off,NULL
3239,91,4,1/20/2025,Homepage,Click,255
3240,25,15,8/2/2023,Checkout,Purchase,109
3241,69,20,3/11/2023,Homepage,View,296
3242,22,8,3/22/2023,ProductPage,View,26
3243,81,6,10/16/2024,ProductPage,View,88
3244,28,10,4/12/2025,ProductPage,View,240
3245,20,3,7/25/2024,Checkout,Drop-off,NULL
3246,58,17,3/11/2025,Homepage,Click,79
3247,27,18,12/14/2023,Checkout,Purchase,222
3248,60,1,5/1/2024,Homepage,View,154
3249,85,10,6/2/2024,ProductPage,View,233
3250,6,20,12/17/2024,Homepage,View,75
3251,11,8,11/27/2025,ProductPage,View,52
3252,85,16,4/18/2024,Checkout,Drop-off,NULL
3253,90,2,3/30/2023,Homepage,Click,11
3254,95,12,7/6/2024,Checkout,Purchase,144
3255,47,10,2/6/2023,Homepage,Click,17
3256,8,8,5/8/2024,Homepage,View,55
3257,22,14,8/8/2025,Checkout,Drop-off,NULL
3258,90,12,2/11/2024,Homepage,View,10
3259,49,12,9/17/2024,ProductPage,View,249
3260,17,12,8/27/2023,ProductPage,View,198
3261,89,7,2/19/2024,Checkout,Drop-off,NULL
3262,80,17,3/2/2023,Homepage,Click,295
3263,98,12,4/20/2024,ProductPage,Click,69
3264,74,4,10/24/2023,Checkout,Purchase,79
3265,11,5,5/2/2025,Homepage,View,160
3266,56,18,9/1/2025,productpage,View,105
3267,5,15,9/15/2024,ProductPage,View,35
3268,99,18,3/17/2023,Checkout,Drop-off,NULL
3269,48,8,3/18/2025,Homepage,View,254
3270,4,2,7/2/2024,ProductPage,View,217
3271,61,19,5/15/2023,Homepage,Click,263
3272,32,19,5/28/2023,Checkout,Purchase,120
3273,21,14,3/31/2024,Homepage,View,259
3274,90,20,7/8/2023,ProductPage,View,106
3275,78,13,11/21/2023,Homepage,View,22
3276,42,1,12/27/2023,Homepage,View,133
3277,34,18,6/17/2024,Homepage,View,196
3278,97,14,10/25/2024,ProductPage,View,64
3279,14,15,10/31/2023,Homepage,Click,43
3280,94,17,1/29/2025,Checkout,Purchase,271
3281,64,9,11/30/2024,ProductPage,View,71
3282,43,16,1/1/2025,ProductPage,View,183
3283,68,18,5/4/2024,ProductPage,View,56
3284,36,19,5/9/2023,ProductPage,View,64
3285,25,3,12/2/2025,Homepage,View,244
3286,57,2,11/6/2023,ProductPage,View,174
3287,96,9,1/14/2024,Homepage,Click,277
3288,74,7,7/7/2024,ProductPage,Click,201
3289,50,9,1/6/2023,ProductPage,Click,203
3290,99,3,6/14/2024,Checkout,Purchase,78
3291,14,15,11/21/2023,Checkout,Drop-off,NULL
3292,42,17,4/18/2023,Homepage,Click,141
3293,31,4,6/20/2024,ProductPage,Click,167
3294,34,10,4/25/2025,Checkout,Purchase,27
3295,59,4,8/31/2025,ProductPage,View,29
3296,82,14,11/16/2023,Checkout,Drop-off,NULL
3297,96,11,8/26/2023,ProductPage,View,278
3298,79,5,7/4/2023,ProductPage,View,118
3299,85,2,1/29/2025,Homepage,View,169
3300,57,13,6/17/2023,Homepage,View,78
3301,41,9,8/7/2025,Homepage,View,151
3302,69,4,11/30/2023,Checkout,Drop-off,NULL
3303,78,12,3/21/2023,Homepage,Click,113
3304,67,19,11/26/2025,Homepage,Click,24
3305,98,14,5/20/2025,ProductPage,Click,13
3306,99,19,11/14/2023,ProductPage,Click,109
3307,29,13,7/17/2024,Homepage,View,77
3308,25,3,2/4/2024,ProductPage,View,171
3309,85,2,5/27/2023,Homepage,View,31
3310,74,12,8/31/2023,Homepage,Click,60
3311,75,8,6/19/2024,Homepage,View,134
3312,1,2,3/3/2023,ProductPage,View,40
3313,46,14,4/16/2025,Homepage,View,174
3314,9,9,1/28/2024,Homepage,View,172
3315,21,4,10/8/2023,Homepage,Click,73
3316,17,1,6/5/2025,ProductPage,Click,20
3317,20,20,12/20/2023,Checkout,Drop-off,NULL
3318,78,9,7/13/2024,Homepage,View,217
3319,48,15,9/19/2025,ProductPage,View,180
3320,31,5,9/30/2023,Checkout,Drop-off,NULL
3321,17,19,4/21/2024,Homepage,View,89
3322,41,3,4/28/2025,Checkout,Drop-off,NULL
3323,56,19,4/4/2023,Homepage,View,86
3324,3,6,3/6/2025,Homepage,View,212
3325,40,13,6/21/2025,ProductPage,View,80
3326,36,11,4/23/2025,ProductPage,View,282
3327,78,12,3/30/2023,ProductPage,View,283
3328,29,3,12/20/2024,ProductPage,View,84
3329,21,16,3/4/2023,Homepage,View,255
3330,16,5,3/13/2023,Checkout,Drop-off,NULL
3331,7,4,7/8/2023,Homepage,View,30
3332,93,16,2/1/2023,ProductPage,View,158
3333,18,10,8/2/2024,ProductPage,View,227
3334,56,3,8/11/2025,Homepage,View,57
3335,75,12,5/3/2024,Homepage,Click,107
3336,85,9,9/4/2025,ProductPage,Click,251
3337,38,3,11/4/2025,ProductPage,Click,147
3338,87,12,7/24/2023,Checkout,Purchase,242
3339,36,5,2/15/2025,ProductPage,View,100
3340,32,7,5/18/2025,ProductPage,View,122
3341,84,1,4/15/2025,Checkout,Drop-off,NULL
3342,23,16,1/18/2024,Homepage,Click,93
3343,95,14,1/20/2023,Homepage,View,189
3344,1,5,7/20/2023,Checkout,Drop-off,NULL
3345,70,5,5/25/2025,Checkout,Drop-off,NULL
3346,57,11,8/17/2023,Homepage,Click,140
3347,58,4,12/29/2025,Homepage,View,199
3348,80,19,11/2/2024,Homepage,View,290
3349,26,20,5/31/2024,Checkout,Drop-off,NULL
3350,23,3,1/29/2024,Homepage,Click,18
3351,60,7,4/14/2023,Homepage,Click,104
3352,55,6,2/19/2025,Checkout,Purchase,257
3353,77,5,7/18/2024,Homepage,View,283
3354,100,13,10/22/2025,Homepage,View,101
3355,58,10,12/22/2023,ProductPage,View,258
3356,49,19,7/9/2023,ProductPage,View,273
3357,36,18,5/29/2025,ProductPage,View,126
3358,71,15,9/11/2025,ProductPage,View,282
3359,12,8,1/23/2024,Checkout,Drop-off,NULL
3360,71,8,3/5/2024,Checkout,Drop-off,NULL
3361,83,10,12/9/2025,ProductPage,View,271
3362,41,7,1/31/2024,Homepage,Click,88
3363,7,13,6/24/2024,Homepage,Click,156
3364,24,12,11/7/2023,Checkout,Purchase,210
3365,10,10,2/11/2023,Checkout,Drop-off,NULL
3366,77,3,3/11/2025,Homepage,View,147
3367,100,12,10/19/2023,Homepage,View,131
3368,49,18,9/17/2024,ProductPage,View,70
3369,54,12,1/6/2024,ProductPage,View,31
3370,48,7,3/23/2023,Checkout,Drop-off,NULL
3371,87,2,3/13/2024,Homepage,Click,70
3372,83,4,9/18/2024,Homepage,View,67
3373,79,17,4/5/2025,Checkout,Drop-off,NULL
3374,86,13,7/17/2024,Checkout,Drop-off,NULL
3375,54,10,5/27/2025,ProductPage,View,249
3376,57,11,9/6/2024,Checkout,Drop-off,NULL
3377,95,16,1/8/2025,Homepage,Click,197
3378,91,20,8/2/2024,Homepage,Click,232
3379,56,15,7/27/2025,Homepage,View,26
3380,97,18,1/1/2025,ProductPage,View,68
3381,66,2,12/23/2024,Homepage,View,137
3382,28,8,9/24/2025,Homepage,View,197
3383,4,19,6/14/2023,Checkout,Drop-off,NULL
3384,18,9,1/1/2025,ProductPage,View,299
3385,71,6,5/6/2024,Homepage,View,286
3386,19,16,5/14/2024,ProductPage,View,228
3387,6,11,7/6/2025,Checkout,Drop-off,NULL
3388,1,1,6/28/2024,Homepage,Click,18
3389,66,12,10/10/2024,Homepage,View,14
3390,73,8,9/29/2025,ProductPage,View,295
3391,80,15,11/22/2024,Checkout,Drop-off,NULL
3392,33,14,6/7/2025,Homepage,View,123
3393,16,3,4/28/2023,ProductPage,View,216
3394,70,8,7/24/2025,ProductPage,View,161
3395,44,17,6/30/2025,Homepage,Click,245
3396,81,9,1/2/2023,ProductPage,Click,93
3397,49,17,5/23/2024,Checkout,Purchase,67
3398,86,7,5/26/2024,Homepage,View,60
3399,70,3,7/3/2023,Checkout,Drop-off,NULL
3400,18,9,7/31/2025,Checkout,Drop-off,NULL
3401,10,16,2/27/2023,Homepage,Click,33
3402,5,20,12/30/2025,Homepage,View,248
3403,6,4,7/25/2023,ProductPage,View,46
3404,81,3,9/29/2024,Checkout,Drop-off,NULL
3405,88,19,12/6/2023,Homepage,View,205
3406,86,6,9/27/2024,ProductPage,View,296
3407,96,1,7/11/2023,ProductPage,View,116
3408,67,12,6/10/2025,Homepage,Click,279
3409,23,13,7/15/2025,Homepage,Click,65
3410,20,5,2/4/2023,ProductPage,Click,198
3411,36,4,6/20/2023,ProductPage,Click,109
3412,72,2,5/24/2023,Homepage,Click,226
3413,51,5,8/27/2024,Homepage,View,296
3414,58,15,8/3/2024,ProductPage,View,71
3415,57,1,3/26/2025,Homepage,Click,214
3416,48,6,8/24/2024,Homepage,Click,215
3417,34,20,4/3/2023,ProductPage,Click,59
3418,79,8,4/16/2024,ProductPage,Click,111
3419,25,3,1/1/2023,Homepage,Click,260
3420,25,4,10/21/2024,Homepage,View,102
3421,76,11,5/12/2023,Checkout,Drop-off,NULL
3422,43,5,7/1/2025,ProductPage,View,232
3423,48,2,9/28/2023,Homepage,View,149
3424,48,14,5/3/2025,Homepage,View,123
3425,41,13,7/18/2024,ProductPage,View,37
3426,32,1,5/20/2023,Homepage,Click,35
3427,24,18,7/29/2023,ProductPage,Click,283
3428,30,16,11/7/2024,Homepage,View,63
3429,76,7,12/21/2025,Checkout,Drop-off,NULL
3430,24,19,4/13/2025,Checkout,Drop-off,NULL
3431,39,16,12/24/2023,Homepage,Click,217
3432,16,17,2/3/2023,Homepage,Click,122
3433,41,8,10/2/2023,Homepage,Click,212
3434,96,14,2/19/2025,Checkout,Purchase,104
3435,84,12,6/4/2025,Checkout,Drop-off,NULL
3436,24,4,3/12/2024,Checkout,Drop-off,NULL
3437,43,9,7/16/2024,Homepage,View,210
3438,47,19,6/28/2024,ProductPage,View,105
3439,30,11,4/18/2023,Checkout,Drop-off,NULL
3440,73,7,1/22/2023,Homepage,View,34
